order_item_id,order_id,product_id,quantity,discount_amount
5102,3009,20,2,12.14
5103,3794,13,3,4.92
5104,3794,12,1,16.87
5105,3794,70,2,6.93
5106,3794,74,1,1.29
5107,2934,8,3,19.41
5108,2934,15,1,16.34
5109,2934,23,3,6.44
5110,2934,2,2,3.7
5111,3482,38,1,16.53
5112,3482,26,1,1.06
5113,3482,30,3,8.1
5114,3482,54,2,2.54
5115,4000,18,1,13.5
5116,418,73,1,17.69
5117,418,3,3,11.03
5118,810,37,2,14.63
5119,810,50,3,17.05
5120,810,11,2,18.71
5121,810,40,1,0.61
5122,578,69,2,10.52
5123,578,47,2,16.45
5124,578,28,1,12.45
5125,578,9,3,19.93
5126,1571,1,1,2.44
5127,1571,78,1,4.93
5128,1571,43,1,0.74
5129,1367,5,1,6.01
5130,1367,2,3,11.67
5131,1367,20,3,13.52
5132,1039,32,3,2.14
5133,1039,2,2,18.83
5134,1463,45,1,13.97
5135,1463,11,3,18.14
5136,1001,24,1,12.16
5137,1001,75,3,15.57
5138,31,43,1,16.25
5139,31,20,2,15.99
5140,31,16,3,12.35
5141,2301,3,3,17.56
5142,2301,24,2,17.8
5143,2301,51,3,10.09
5144,3879,73,3,15.24
5145,3879,7,2,0.45
5146,510,71,2,8.98
5147,2313,2,2,4.09
5148,2313,40,2,3.26
5149,2313,9,1,16.93
5150,2313,21,2,16.29
5151,120,38,3,7.23
5152,120,6,2,13.87
5153,120,13,3,15.26
5154,3386,9,3,17.24
5155,3386,6,3,11.37
5156,3386,44,3,8.32
5157,3386,35,1,14.11
5158,2565,58,1,19.08
5159,2565,18,3,14.72
5160,2565,5,1,6.18
5161,3288,41,3,16.53
5162,3288,79,3,19.08
5163,3288,2,2,9.9
5164,3288,14,3,8.24
5165,2248,26,3,7.56
5166,2248,7,2,18.91
5167,2248,65,2,4.13
5168,2030,47,2,11.51
5169,2030,33,1,11.63
5170,2030,30,2,18.85
5171,2030,67,1,16.7
5172,1452,72,2,4.29
5173,1452,59,2,19.42
5174,1452,21,1,2.34
5175,1452,7,1,15.54
5176,2292,46,3,3.2
5177,2292,13,2,16.82
5178,2292,25,1,3.86
5179,2292,69,1,12.45
5180,1264,24,3,5.67
5181,1264,70,1,19.21
5182,1264,13,2,13.7
5183,1264,78,3,3.24
5184,1248,47,2,4.08
5185,1248,66,2,15.82
5186,1248,28,3,0.08
5187,1248,41,2,19.88
5188,1541,48,1,7.78
5189,877,54,1,8.95
5190,877,63,2,10.14
5191,2531,38,3,0.56
5192,2531,42,2,7.42
5193,2531,5,1,15.82
5194,1822,44,1,9.9
5195,1822,35,2,9.62
5196,1822,49,3,19.95
5197,1822,80,1,10.31
5198,1626,41,1,3.34
5199,1626,45,2,0.89
5200,1626,52,3,13.26
5201,1626,60,2,19.78
5202,1582,17,3,10.79
5203,1582,2,3,16.6
5204,2506,12,3,11.62
5205,2506,48,2,18.82
5206,2506,53,1,1.55
5207,2506,40,2,15.76
5208,2600,64,2,0.54
5209,2600,66,1,13.64
5210,586,7,3,2.66
5211,586,31,3,2.83
5212,586,39,3,13.96
5213,586,9,3,3.1
5214,3000,71,2,0.87
5215,2028,3,1,7.3
5216,2028,35,1,19.87
5217,2028,44,3,11.52
5218,2438,40,3,9.66
5219,2438,46,3,10.97
5220,263,51,2,0.01
5221,2287,80,3,9.95
5222,2287,22,2,9.0
5223,2287,79,1,1.32
5224,2287,68,3,12.48
5225,3978,70,1,5.56
5226,3978,24,2,4.62
5227,2049,29,2,18.72
5228,2049,72,3,9.9
5229,880,28,1,12.25
5230,880,49,2,10.71
5231,880,55,2,1.52
5232,880,3,3,14.92
5233,3715,3,3,6.79
5234,3715,54,2,6.44
5235,3715,10,3,5.75
5236,3715,58,3,3.5
5237,2535,9,3,10.59
5238,1204,10,3,19.99
5239,229,50,1,15.74
5240,3892,23,1,16.19
5241,3892,42,3,10.59
5242,3892,6,1,4.04
5243,3575,30,2,12.77
5244,3575,76,3,9.77
5245,1959,79,3,6.47
5246,1959,74,1,13.54
5247,1959,65,1,6.51
5248,1294,37,3,18.43
5249,1445,73,3,19.82
5250,2605,78,3,7.61
5251,2605,26,2,0.32
5252,2605,56,2,0.22
5253,2605,80,2,13.37
5254,1546,35,3,12.88
5255,1546,37,2,6.01
5256,1546,70,2,14.99
5257,574,42,3,1.39
5258,529,69,2,19.2
5259,529,16,1,12.44
5260,529,70,2,18.73
5261,529,70,1,5.99
5262,2475,69,1,10.86
5263,2475,54,3,8.23
5264,2475,32,3,13.42
5265,2019,34,3,19.44
5266,2019,70,2,12.2
5267,2019,49,2,16.78
5268,2019,30,2,2.29
5269,1457,76,2,17.4
5270,1457,53,2,9.49
5271,1025,47,3,15.53
5272,1025,37,1,8.15
5273,985,62,3,0.23
5274,985,80,2,9.3
5275,985,22,1,0.54
5276,985,18,1,12.99
5277,3382,8,2,7.4
5278,3382,46,3,9.55
5279,3382,49,3,5.74
5280,2784,67,3,5.35
5281,2784,66,2,13.64
5282,1843,42,2,15.48
5283,1843,38,1,9.69
5284,1843,50,3,3.57
5285,3819,12,3,19.96
5286,3819,12,1,3.8
5287,3819,13,1,15.19
5288,3819,56,3,19.65
5289,3933,41,1,12.42
5290,3933,69,2,6.42
5291,3933,55,3,11.06
5292,868,20,2,2.14
5293,868,8,2,5.01
5294,3763,58,3,2.4
5295,3763,20,3,16.67
5296,3763,2,1,1.72
5297,3763,72,3,1.56
5298,2349,21,3,18.15
5299,781,75,3,17.8
5300,781,73,2,15.59
5301,781,48,2,15.7
5302,781,12,3,11.5
5303,226,80,3,12.38
5304,2014,10,2,5.21
5305,2014,39,1,19.58
5306,2152,32,2,11.34
5307,2152,55,1,15.15
5308,2152,72,1,7.11
5309,1594,58,3,3.23
5310,3510,41,1,1.3
5311,3510,26,2,18.59
5312,2458,53,3,4.02
5313,2458,57,3,12.62
5314,2458,9,3,0.85
5315,2458,62,1,13.54
5316,2382,73,1,6.34
5317,2382,15,1,19.99
5318,2382,48,2,18.47
5319,2382,64,2,17.55
5320,2875,33,2,2.48
5321,2875,19,3,12.03
5322,2875,39,2,5.5
5323,3473,63,3,7.28
5324,3473,66,3,7.39
5325,3473,75,2,3.33
5326,3473,9,3,1.6
5327,2546,46,3,15.9
5328,2546,10,2,17.87
5329,1980,77,1,1.78
5330,1980,36,2,13.15
5331,1980,19,2,13.7
5332,3547,50,3,12.11
5333,3547,6,1,5.72
5334,1706,31,3,13.64
5335,1706,66,2,13.44
5336,1851,10,2,0.79
5337,1851,29,1,2.81
5338,1851,50,1,6.39
5339,2522,64,2,2.23
5340,2522,10,2,5.4
5341,881,75,1,0.28
5342,1523,23,3,6.73
5343,1999,25,1,9.91
5344,1999,55,1,11.19
5345,1999,20,2,17.94
5346,1999,43,3,14.26
5347,3505,18,3,6.11
5348,3505,38,3,0.58
5349,3505,64,1,6.46
5350,3505,53,3,6.46
5351,802,79,2,13.49
5352,802,3,2,4.88
5353,3675,4,3,9.85
5354,3675,69,1,9.77
5355,3675,50,3,12.54
5356,3675,50,2,10.67
5357,537,41,2,1.92
5358,440,60,2,1.09
5359,440,19,1,17.3
5360,440,65,3,13.75
5361,1548,16,1,14.42
5362,434,38,3,7.86
5363,1330,10,2,16.82
5364,1330,52,1,3.74
5365,1330,49,2,11.93
5366,1330,52,1,11.5
5367,3158,31,1,18.14
5368,3158,51,2,11.09
5369,3158,36,3,2.37
5370,463,33,3,17.7
5371,463,33,3,18.95
5372,566,38,2,3.37
5373,566,53,3,11.61
5374,566,79,3,16.11
5375,2851,65,2,18.99
5376,2851,54,3,17.55
5377,3253,44,3,15.15
5378,3253,42,2,1.08
5379,3828,71,3,18.33
5380,2082,77,1,5.39
5381,2082,5,2,1.79
5382,2082,73,3,6.83
5383,2742,43,3,10.36
5384,2742,15,1,10.49
5385,169,9,1,12.37
5386,169,59,1,8.76
5387,169,49,2,1.31
5388,517,39,3,8.33
5389,517,67,2,7.52
5390,612,80,2,1.92
5391,612,64,1,9.69
5392,612,49,2,19.95
5393,563,7,3,17.3
5394,563,35,2,7.47
5395,563,20,2,14.99
5396,563,68,1,10.07
5397,801,10,2,17.64
5398,801,18,1,16.23
5399,801,12,3,13.27
5400,801,30,3,15.62
5401,1577,77,3,5.22
5402,1577,30,2,14.66
5403,1577,69,3,15.8
5404,1577,52,3,4.63
5405,2249,24,3,11.08
5406,1683,76,3,11.98
5407,1683,27,3,17.38
5408,1683,70,1,17.69
5409,1683,38,1,8.82
5410,503,69,3,5.82
5411,503,26,2,19.99
5412,1335,57,1,14.02
5413,1335,41,2,8.21
5414,1335,50,3,11.1
5415,2085,64,3,19.7
5416,2670,71,3,1.34
5417,2670,1,3,12.99
5418,2670,58,1,12.11
5419,3639,61,2,8.7
5420,1622,43,2,8.26
5421,2268,71,2,15.43
5422,2268,14,1,8.96
5423,2268,63,1,3.07
5424,2268,44,3,10.63
5425,1568,60,1,16.13
5426,1461,50,2,7.16
5427,1461,5,1,5.55
5428,3264,42,3,1.88
5429,3264,44,3,8.99
5430,3264,57,2,11.4
5431,3264,72,2,14.51
5432,3503,2,3,3.78
5433,3503,13,3,17.81
5434,3503,51,2,17.05
5435,3503,6,2,1.53
5436,747,80,1,7.0
5437,747,41,1,15.17
5438,747,43,2,8.22
5439,747,65,3,5.86
5440,3650,70,1,6.93
5441,3650,53,3,5.19
5442,2044,61,3,8.71
5443,2044,55,3,19.56
5444,2044,3,2,14.6
5445,385,46,1,19.05
5446,3621,22,2,17.88
5447,2740,53,3,8.34
5448,2740,9,2,3.4
5449,2740,16,3,0.6
5450,2740,58,3,9.0
5451,1837,9,2,5.99
5452,1837,60,1,11.76
5453,1837,19,2,12.48
5454,1837,51,2,4.34
5455,316,37,2,4.79
5456,316,25,3,0.24
5457,316,62,1,10.62
5458,316,22,2,18.8
5459,3784,3,3,15.03
5460,3784,79,2,8.58
5461,3027,3,2,8.61
5462,2358,43,1,12.13
5463,2358,69,3,10.46
5464,2358,56,1,18.43
5465,2358,49,1,19.39
5466,1079,36,3,18.29
5467,1614,58,2,16.0
5468,1614,23,1,1.65
5469,1614,63,2,12.2
5470,1614,4,1,10.3
5471,2714,79,1,4.65
5472,2594,43,2,3.43
5473,2594,22,1,18.46
5474,2594,37,3,4.85
5475,2594,9,1,7.68
5476,875,36,3,2.95
5477,875,8,1,4.71
5478,875,34,1,15.03
5479,2098,18,2,8.65
5480,2098,15,3,3.32
5481,2098,57,3,0.98
5482,2098,56,3,2.78
5483,3805,65,2,16.3
5484,3805,2,1,0.38
5485,1040,33,3,2.03
5486,1040,15,2,6.64
5487,1040,35,3,17.06
5488,161,38,2,18.33
5489,3293,68,3,6.44
5490,3293,43,2,4.6
5491,3293,67,2,4.92
5492,3293,78,3,12.2
5493,203,51,3,0.03
5494,203,9,1,10.85
5495,203,64,2,10.74
5496,203,75,1,13.97
5497,2177,40,3,1.31
5498,3869,56,1,5.09
5499,3869,18,1,12.55
5500,3869,3,2,4.61
5501,3869,59,2,15.24
5502,587,8,2,1.36
5503,587,26,1,3.31
5504,587,22,3,16.35
5505,587,44,1,10.27
5506,1934,22,3,6.45
5507,1934,3,2,4.45
5508,2238,65,1,8.18
5509,1770,38,3,7.4
5510,1770,42,1,8.36
5511,1770,40,3,1.35
5512,1169,22,2,3.87
5513,1169,33,2,10.93
5514,1169,70,3,19.55
5515,1169,68,2,5.14
5516,2541,64,3,10.16
5517,1406,45,3,8.08
5518,2449,45,1,1.12
5519,2449,10,2,3.58
5520,2064,75,2,10.09
5521,2064,40,2,1.95
5522,2064,22,1,9.87
5523,2064,44,2,15.96
5524,845,25,1,5.66
5525,845,76,2,18.99
5526,845,27,3,6.34
5527,3398,72,2,16.85
5528,3398,39,1,5.89
5529,3398,25,2,16.58
5530,3398,56,2,9.8
5531,585,77,3,15.6
5532,585,10,2,14.66
5533,1930,42,2,5.29
5534,14,44,2,9.44
5535,14,71,1,1.13
5536,1067,30,2,13.56
5537,2484,33,3,14.32
5538,2484,20,2,1.48
5539,25,22,2,10.78
5540,25,50,3,11.84
5541,97,17,2,5.83
5542,97,67,1,6.51
5543,97,77,3,17.58
5544,2931,57,3,0.79
5545,2931,27,3,14.43
5546,2931,20,2,9.8
5547,2931,63,2,18.87
5548,3272,63,2,12.91
5549,3272,35,1,8.48
5550,3272,15,3,12.13
5551,3272,64,3,10.2
5552,1743,7,2,14.85
5553,1743,2,1,19.57
5554,1743,59,3,17.61
5555,1743,11,3,10.22
5556,1353,40,2,5.67
5557,1353,66,3,4.02
5558,1353,68,3,10.82
5559,3204,34,3,9.86
5560,3204,78,2,18.54
5561,3204,36,2,4.41
5562,3204,23,1,11.8
5563,844,49,1,0.74
5564,844,50,2,17.91
5565,844,3,1,2.27
5566,844,56,1,3.24
5567,1412,71,3,14.46
5568,1221,52,1,17.18
5569,2613,67,2,6.44
5570,2613,23,2,19.79
5571,2613,6,2,10.94
5572,2803,65,2,8.11
5573,2803,15,2,19.76
5574,2803,52,1,9.04
5575,1596,72,3,14.51
5576,798,50,3,3.74
5577,798,21,2,5.1
5578,798,30,1,14.41
5579,1148,71,3,3.42
5580,1148,77,1,15.37
5581,1148,36,1,2.91
5582,1148,29,2,3.73
5583,2551,7,3,17.51
5584,2551,26,2,11.32
5585,2551,5,3,10.62
5586,2551,46,1,0.34
5587,1559,32,1,10.22
5588,1559,58,3,8.16
5589,1559,75,2,19.64
5590,386,63,3,10.09
5591,729,13,3,11.62
5592,729,11,2,15.75
5593,729,8,2,19.07
5594,729,24,3,11.74
5595,1828,18,1,6.44
5596,1866,59,2,1.73
5597,1866,16,3,19.18
5598,1866,71,1,14.63
5599,1866,11,3,2.19
5600,347,20,2,16.74
5601,347,32,1,2.74
5602,347,40,1,9.35
5603,1578,12,1,12.62
5604,1578,78,1,15.62
5605,3041,59,1,3.15
5606,3041,70,1,15.62
5607,3041,49,2,2.62
5608,1787,30,1,12.12
5609,1787,63,2,18.59
5610,1787,50,3,14.47
5611,1792,79,1,1.85
5612,534,62,1,16.32
5613,534,11,2,18.49
5614,534,31,1,3.98
5615,3299,62,2,17.34
5616,3299,68,1,7.64
5617,3299,8,1,18.38
5618,3299,52,2,12.01
5619,409,24,1,14.95
5620,3876,11,2,1.85
5621,3876,80,3,15.54
5622,3876,55,2,5.1
5623,3876,21,1,12.61
5624,3874,45,3,11.61
5625,3874,36,1,18.48
5626,3874,66,1,11.3
5627,3871,74,2,3.36
5628,1409,73,1,12.04
5629,1409,76,2,14.62
5630,1409,57,2,5.32
5631,1409,45,2,13.82
5632,2996,63,2,2.1
5633,2996,30,2,12.61
5634,2003,23,3,17.59
5635,2003,77,3,10.59
5636,2573,71,3,11.19
5637,3063,44,2,15.37
5638,3063,33,3,5.71
5639,2991,71,1,18.96
5640,2146,62,2,19.75
5641,2146,72,3,13.06
5642,2146,72,2,16.85
5643,2146,21,3,11.71
5644,3321,80,3,12.84
5645,1589,73,1,9.16
5646,3479,28,1,7.54
5647,3479,27,1,0.8
5648,264,15,3,6.22
5649,3400,2,3,3.92
5650,3400,7,3,18.92
5651,3400,4,2,7.88
5652,2820,47,2,2.26
5653,2820,80,3,19.39
5654,2820,25,1,3.05
5655,710,51,1,2.52
5656,864,77,3,12.37
5657,2412,18,3,2.11
5658,2412,66,3,14.78
5659,2412,27,3,12.0
5660,2404,74,3,12.93
5661,2404,20,3,11.38
5662,2404,11,2,15.32
5663,3249,21,3,5.6
5664,3249,61,1,14.78
5665,3249,39,2,1.71
5666,706,76,2,16.24
5667,706,11,3,9.34
5668,706,21,1,7.32
5669,2374,40,2,17.29
5670,2374,6,3,8.32
5671,2112,63,2,0.57
5672,2112,49,2,9.51
5673,2112,13,2,13.17
5674,2297,33,2,17.7
5675,2297,46,3,7.96
5676,2297,30,1,7.16
5677,146,47,2,16.02
5678,146,29,2,18.68
5679,146,39,2,9.58
5680,146,24,1,3.95
5681,154,44,2,9.07
5682,154,15,1,0.42
5683,3952,25,2,12.93
5684,3952,58,2,15.53
5685,1491,12,1,18.7
5686,3651,44,3,8.13
5687,2658,34,3,10.61
5688,2658,69,2,2.3
5689,2658,10,2,15.62
5690,3512,25,2,6.0
5691,311,13,2,14.83
5692,3735,18,3,10.62
5693,3847,62,1,11.71
5694,3847,23,3,1.75
5695,3847,36,2,16.94
5696,2898,46,1,9.54
5697,2898,39,3,15.8
5698,528,40,3,16.97
5699,528,14,1,5.54
5700,528,13,3,9.18
5701,528,10,2,16.54
5702,1407,34,2,19.41
5703,1407,18,2,12.09
5704,1407,51,1,3.8
5705,2231,47,2,4.09
5706,2231,58,2,7.12
5707,2231,39,1,4.44
5708,3881,66,1,6.41
5709,3881,2,3,16.1
5710,2115,9,2,9.86
5711,2115,8,3,16.47
5712,2115,23,1,17.05
5713,2115,39,2,19.4
5714,3866,76,3,14.64
5715,2997,76,2,2.98
5716,2997,38,3,16.3
5717,2997,40,1,9.77
5718,624,35,3,4.94
5719,624,16,1,11.73
5720,624,70,2,3.22
5721,624,8,3,10.64
5722,2461,42,3,4.82
5723,2461,16,1,17.04
5724,3359,2,1,16.25
5725,3359,76,3,16.3
5726,3359,26,2,7.04
5727,2218,62,2,4.44
5728,2218,39,1,9.15
5729,2218,33,2,17.95
5730,2218,41,1,5.7
5731,2812,53,3,4.84
5732,2812,16,1,17.0
5733,252,77,3,8.15
5734,252,55,3,16.64
5735,1612,77,3,2.05
5736,1612,47,3,12.35
5737,1612,63,1,2.17
5738,1012,4,2,8.53
5739,1012,76,1,0.03
5740,1012,58,2,9.64
5741,664,11,3,10.42
5742,664,80,3,12.59
5743,664,24,2,18.96
5744,664,77,2,17.85
5745,2649,3,1,18.23
5746,2649,53,1,9.7
5747,2649,72,2,16.21
5748,2017,14,2,18.74
5749,2017,33,1,1.49
5750,107,62,1,7.12
5751,107,33,3,19.61
5752,2275,67,2,19.84
5753,2275,38,2,8.28
5754,2189,17,1,1.24
5755,2189,35,3,9.06
5756,2189,1,1,8.74
5757,2189,60,2,8.91
5758,1966,53,2,15.51
5759,1966,15,3,16.76
5760,1966,69,1,9.16
5761,474,67,1,10.86
5762,474,76,2,15.29
5763,474,40,2,8.52
5764,474,80,2,16.69
5765,531,55,3,2.9
5766,1217,26,1,14.63
5767,1217,45,1,3.11
5768,2891,38,1,14.88
5769,2891,59,1,9.96
5770,2891,79,2,6.79
5771,2891,24,3,1.11
5772,632,63,1,10.14
5773,632,52,2,4.04
5774,632,70,2,3.76
5775,477,2,3,0.66
5776,477,33,2,3.36
5777,477,7,2,2.96
5778,477,46,1,1.22
5779,1350,1,2,9.07
5780,244,24,1,18.78
5781,244,52,2,5.29
5782,244,64,2,9.79
5783,720,46,2,11.8
5784,720,69,3,14.54
5785,720,79,1,11.01
5786,728,36,3,14.76
5787,728,19,3,0.49
5788,728,51,1,4.55
5789,728,29,1,18.11
5790,435,58,2,8.53
5791,435,12,1,16.6
5792,435,20,1,3.29
5793,435,74,1,19.06
5794,3837,73,2,17.36
5795,3837,52,2,4.19
5796,1494,56,3,16.8
5797,1494,11,2,6.1
5798,1494,61,1,15.98
5799,622,10,3,7.04
5800,622,6,3,3.89
5801,35,73,3,3.05
5802,35,55,3,14.48
5803,1386,30,3,6.9
5804,1386,1,3,16.53
5805,1386,79,2,4.16
5806,3962,72,3,9.21
5807,3962,50,3,2.72
5808,3962,71,3,9.82
5809,278,41,1,19.45
5810,278,17,3,4.3
5811,278,46,3,18.71
5812,278,80,3,2.54
5813,772,15,2,18.28
5814,772,61,1,9.22
5815,772,18,2,9.56
5816,772,13,1,0.37
5817,473,3,2,12.79
5818,473,40,2,17.91
5819,473,11,1,1.03
5820,3361,40,2,5.33
5821,3361,43,1,5.07
5822,1203,3,1,16.22
5823,1203,53,3,10.72
5824,1203,64,1,7.11
5825,1203,15,1,10.22
5826,1771,55,2,10.75
5827,157,75,3,4.92
5828,157,9,1,16.11
5829,897,3,3,0.25
5830,897,13,2,12.0
5831,897,45,2,8.29
5832,2211,58,2,3.88
5833,2211,59,3,19.62
5834,2211,35,2,7.49
5835,3759,64,3,6.42
5836,3190,59,3,3.73
5837,1790,9,3,11.75
5838,1427,43,2,3.29
5839,1427,31,3,4.85
5840,1427,46,3,4.56
5841,2632,2,2,4.06
5842,2632,46,3,4.58
5843,2632,51,1,3.59
5844,309,65,2,2.73
5845,309,69,2,3.98
5846,1033,66,1,3.34
5847,1033,59,3,0.51
5848,1033,7,1,9.6
5849,1033,19,3,19.43
5850,2663,40,3,1.56
5851,2663,21,1,0.53
5852,3296,12,1,1.53
5853,3296,43,3,2.36
5854,3296,5,1,0.39
5855,3296,54,3,7.62
5856,2446,68,2,9.5
5857,2446,59,2,8.4
5858,2446,24,2,6.79
5859,2446,7,1,0.55
5860,2190,54,3,13.38
5861,2190,50,3,9.46
5862,159,73,3,8.88
5863,159,5,2,12.66
5864,159,42,1,4.35
5865,159,31,2,1.37
5866,953,19,3,9.27
5867,953,64,3,1.21
5868,953,3,1,19.13
5869,2615,63,2,3.7
5870,2615,10,2,6.11
5871,2615,15,3,10.74
5872,2615,33,3,7.21
5873,1382,70,1,8.35
5874,3051,67,2,11.84
5875,3051,23,3,9.16
5876,3572,75,3,6.49
5877,3572,32,1,0.42
5878,3572,24,2,1.58
5879,3687,32,2,5.01
5880,3687,25,3,18.65
5881,3687,24,3,6.4
5882,3687,31,2,4.94
5883,764,74,2,19.04
5884,764,10,3,14.23
5885,764,66,2,6.79
5886,764,62,2,7.63
5887,1116,39,1,14.93
5888,1116,9,2,17.72
5889,3607,71,2,4.38
5890,3607,13,2,2.38
5891,3607,33,3,14.75
5892,3607,56,3,9.4
5893,33,31,3,12.12
5894,33,52,3,16.31
5895,33,3,3,2.47
5896,751,67,3,8.38
5897,751,25,1,6.63
5898,3701,14,1,3.99
5899,3701,18,3,13.05
5900,1226,76,3,8.04
5901,3078,80,3,11.53
5902,3078,44,1,19.5
5903,3078,7,3,2.24
5904,3078,25,3,1.55
5905,991,75,1,3.33
5906,1916,4,3,10.32
5907,1916,19,1,15.97
5908,1916,72,3,9.64
5909,1703,59,1,6.36
5910,1703,4,1,4.61
5911,1166,35,2,18.64
5912,1166,71,3,11.16
5913,1166,11,2,17.74
5914,1945,70,2,9.31
5915,3515,33,1,1.66
5916,2630,24,2,15.89
5917,2630,49,2,8.46
5918,1100,18,2,3.07
5919,1100,76,1,2.05
5920,1100,49,3,2.55
5921,1100,2,3,6.36
5922,3977,43,3,18.72
5923,3977,70,1,18.23
5924,3977,20,2,16.1
5925,3977,21,3,10.7
5926,2900,19,3,16.78
5927,139,68,2,17.06
5928,139,24,2,4.68
5929,139,26,1,4.71
5930,139,1,3,13.5
5931,1187,8,1,11.71
5932,1709,11,2,5.71
5933,346,16,1,12.81
5934,346,6,3,19.83
5935,346,59,2,18.93
5936,3380,49,1,0.56
5937,3380,73,3,1.49
5938,3380,3,2,2.76
5939,3380,65,3,11.71
5940,3090,23,3,11.34
5941,2281,59,1,18.28
5942,2281,16,1,5.66
5943,2281,5,1,4.52
5944,2281,37,3,13.58
5945,1259,28,1,0.17
5946,1259,52,1,0.01
5947,1259,6,3,12.43
5948,1228,12,1,16.35
5949,1228,8,2,18.55
5950,155,9,1,10.45
5951,155,63,1,15.91
5952,155,44,2,13.92
5953,155,65,1,15.56
5954,1533,19,3,3.72
5955,1533,68,1,2.68
5956,1533,64,1,15.59
5957,1533,54,1,4.89
5958,419,46,2,5.93
5959,419,46,2,0.89
5960,2337,4,1,5.54
5961,2337,24,1,14.34
5962,3661,36,1,18.48
5963,2540,61,1,17.18
5964,2540,33,1,11.4
5965,2540,50,3,13.26
5966,2540,26,2,10.5
5967,2993,50,1,8.9
5968,1726,50,2,4.44
5969,3710,48,3,5.11
5970,2439,8,3,18.7
5971,2439,27,2,11.51
5972,3924,20,3,13.2
5973,3924,74,3,13.14
5974,3924,76,3,12.48
5975,1509,22,3,2.11
5976,1509,4,1,19.44
5977,3697,73,3,15.51
5978,3697,22,2,18.07
5979,3697,78,3,5.17
5980,2070,40,2,3.31
5981,2070,33,2,5.7
5982,2070,18,1,4.35
5983,3255,70,3,6.86
5984,1624,67,1,19.64
5985,1624,6,1,18.13
5986,1624,62,2,12.69
5987,1888,63,2,8.64
5988,1888,20,3,1.0
5989,1888,14,1,17.5
5990,2676,9,3,3.99
5991,2676,58,3,5.87
5992,2467,5,2,16.53
5993,2467,58,3,4.44
5994,486,28,3,1.79
5995,486,67,2,9.59
5996,3508,50,3,6.72
5997,3328,6,1,18.78
5998,3328,78,1,13.64
5999,3328,53,2,12.88
6000,493,53,3,9.27
6001,493,37,1,16.65
6002,493,7,3,5.79
6003,493,51,2,16.33
6004,742,22,1,1.45
6005,742,62,2,19.98
6006,742,50,1,17.51
6007,742,70,1,9.22
6008,2782,9,3,6.42
6009,2782,38,2,10.79
6010,2782,5,2,8.24
6011,2496,29,1,4.49
6012,2496,27,3,2.35
6013,1199,17,3,1.39
6014,1199,73,3,4.82
6015,3241,69,3,18.42
6016,1030,68,3,14.02
6017,1030,55,1,10.98
6018,1030,47,2,17.72
6019,3597,70,3,13.43
6020,3597,26,3,13.56
6021,3597,28,2,10.22
6022,2319,3,3,4.92
6023,2319,66,3,13.79
6024,2319,7,1,8.43
6025,456,6,3,17.76
6026,456,48,2,2.64
6027,3196,6,2,5.62
6028,1977,23,3,8.21
6029,1977,52,1,8.58
6030,1977,68,3,7.96
6031,1977,50,2,9.43
6032,3453,38,3,19.06
6033,3453,20,1,10.64
6034,2356,51,3,16.58
6035,2356,7,2,17.5
6036,2356,23,1,3.04
6037,2356,45,1,3.14
6038,1994,48,3,16.16
6039,1994,18,2,5.42
6040,1994,14,2,10.56
6041,927,54,3,8.01
6042,927,51,1,15.43
6043,927,61,1,5.44
6044,2789,25,2,8.66
6045,2789,1,3,16.16
6046,2789,5,3,4.62
6047,2348,60,3,3.33
6048,2348,70,1,2.11
6049,2348,4,3,8.43
6050,2348,49,1,10.57
6051,1954,7,3,17.12
6052,1963,61,3,12.08
6053,1963,71,1,8.34
6054,1963,67,2,17.92
6055,1963,69,2,8.62
6056,2510,25,1,6.5
6057,2510,70,1,0.94
6058,2510,70,2,0.85
6059,2919,71,1,16.87
6060,2919,52,3,4.48
6061,2919,36,3,17.09
6062,2919,24,2,13.97
6063,188,70,1,7.06
6064,2401,1,1,2.57
6065,2401,39,1,1.95
6066,3422,72,1,0.3
6067,3422,33,3,12.83
6068,3422,55,2,10.38
6069,3422,17,3,2.88
6070,3818,64,1,0.72
6071,2693,64,1,10.94
6072,2693,55,1,5.65
6073,2693,55,2,3.14
6074,2693,78,3,9.9
6075,2610,52,2,8.25
6076,2610,38,2,17.99
6077,2610,40,2,12.85
6078,2610,32,1,12.42
6079,836,63,1,2.44
6080,836,64,2,14.55
6081,836,25,3,13.88
6082,836,64,1,15.48
6083,1155,49,1,15.29
6084,1155,80,1,13.52
6085,1155,35,3,6.75
6086,1672,66,2,4.09
6087,1672,22,1,14.66
6088,1672,23,2,15.11
6089,3376,40,1,14.79
6090,3376,65,3,8.59
6091,304,17,3,8.11
6092,304,59,3,9.79
6093,304,74,1,12.58
6094,304,26,2,5.28
6095,1133,31,3,19.74
6096,1133,13,1,3.47
6097,1133,52,3,12.04
6098,1133,62,3,11.69
6099,639,60,1,4.06
6100,639,33,3,15.09
6101,639,21,3,0.3
6102,1723,65,2,13.87
6103,2572,8,1,15.39
6104,2572,40,3,5.07
6105,3654,63,2,5.46
6106,488,48,1,14.63
6107,488,66,1,0.96
6108,488,69,3,11.78
6109,3524,61,2,10.33
6110,2005,56,3,0.64
6111,2005,69,1,12.55
6112,2005,40,3,7.87
6113,3801,79,3,9.7
6114,807,15,2,2.59
6115,807,51,2,1.05
6116,807,19,2,4.75
6117,807,78,3,7.27
6118,3646,40,3,2.74
