order_id,customer_id,order_date,campaign_id,status
3600,355,2025-05-29,3,completed
1912,266,2025-05-29,3,completed
3999,499,2025-05-29,2,cancelled
3379,452,2025-05-29,4,cancelled
3092,403,2025-05-30,3,completed
1195,118,2025-05-30,1,completed
3220,447,2025-05-30,3,completed
1777,136,2025-05-30,2,completed
3115,392,2025-05-30,4,completed
2073,175,2025-05-30,3,completed
2219,59,2025-05-30,2,completed
3374,165,2025-05-30,3,completed
2809,146,2025-05-30,1,completed
708,249,2025-05-30,1,completed
3711,201,2025-05-30,4,cancelled
2351,348,2025-05-30,1,cancelled
265,26,2025-05-31,2,completed
3932,159,2025-05-31,4,completed
3410,491,2025-05-31,3,cancelled
3903,266,2025-05-31,4,completed
1512,400,2025-05-31,2,completed
3942,438,2025-05-31,2,completed
573,99,2025-05-31,3,completed
2845,260,2025-05-31,1,completed
3712,410,2025-05-31,1,completed
2143,177,2025-05-31,1,cancelled
1767,126,2025-05-31,3,completed
2774,471,2025-05-31,4,completed
759,218,2025-06-01,3,completed
3416,110,2025-06-01,4,cancelled
1805,207,2025-06-01,3,completed
315,491,2025-06-01,4,completed
1028,346,2025-06-01,1,completed
3274,435,2025-06-01,4,completed
762,336,2025-06-01,1,completed
2060,47,2025-06-01,3,completed
1426,226,2025-06-01,2,completed
3936,227,2025-06-01,2,cancelled
2684,340,2025-06-01,3,completed
3923,113,2025-06-01,2,completed
2804,282,2025-06-01,2,completed
1358,278,2025-06-01,3,completed
1076,424,2025-06-02,4,cancelled
1327,211,2025-06-02,1,cancelled
3926,330,2025-06-02,4,completed
172,25,2025-06-02,1,completed
2835,72,2025-06-02,4,completed
3201,259,2025-06-02,4,completed
1520,281,2025-06-02,2,cancelled
3070,227,2025-06-02,3,completed
1403,465,2025-06-02,2,completed
3849,195,2025-06-03,1,completed
1906,140,2025-06-03,1,completed
1165,197,2025-06-03,4,cancelled
2251,95,2025-06-03,3,completed
3153,401,2025-06-03,3,completed
2682,437,2025-06-03,1,cancelled
3137,86,2025-06-03,2,completed
1539,493,2025-06-03,4,completed
336,165,2025-06-03,3,completed
3864,49,2025-06-03,1,completed
853,360,2025-06-03,1,completed
1092,426,2025-06-03,3,completed
3195,263,2025-06-03,2,completed
512,41,2025-06-04,3,completed
1807,227,2025-06-04,3,completed
2009,457,2025-06-04,4,cancelled
915,35,2025-06-04,3,completed
1744,338,2025-06-04,3,cancelled
2294,376,2025-06-04,1,cancelled
2719,460,2025-06-04,2,cancelled
1423,485,2025-06-04,4,completed
1462,116,2025-06-04,4,completed
1152,262,2025-06-04,2,completed
1879,104,2025-06-04,1,completed
3983,341,2025-06-04,3,completed
1693,352,2025-06-04,1,completed
22,500,2025-06-05,2,completed
1291,191,2025-06-05,3,completed
3444,217,2025-06-05,4,completed
1789,346,2025-06-05,3,completed
1126,375,2025-06-05,1,completed
1662,476,2025-06-05,2,completed
2513,404,2025-06-05,2,completed
3145,31,2025-06-05,1,completed
2935,103,2025-06-05,1,completed
2051,35,2025-06-05,3,completed
715,139,2025-06-06,1,completed
3149,249,2025-06-06,2,completed
619,363,2025-06-06,1,cancelled
3457,38,2025-06-06,3,cancelled
3176,115,2025-06-06,3,completed
1394,381,2025-06-06,2,completed
775,245,2025-06-06,2,completed
1160,361,2025-06-06,1,completed
2026,496,2025-06-06,3,cancelled
3815,425,2025-06-06,1,completed
879,12,2025-06-06,2,completed
1561,462,2025-06-06,1,completed
3448,123,2025-06-06,2,completed
3390,15,2025-06-06,3,cancelled
3314,325,2025-06-07,2,completed
2983,461,2025-06-07,2,completed
3365,305,2025-06-07,2,completed
1600,477,2025-06-07,2,completed
1698,237,2025-06-07,3,completed
3673,345,2025-06-07,2,completed
1208,282,2025-06-07,4,completed
1390,415,2025-06-07,3,completed
2500,261,2025-06-07,3,completed
2794,73,2025-06-07,3,cancelled
1059,270,2025-06-07,2,cancelled
712,255,2025-06-07,1,completed
812,88,2025-06-07,4,completed
1813,383,2025-06-08,4,completed
3887,83,2025-06-08,1,completed
3925,125,2025-06-08,2,cancelled
2954,45,2025-06-08,1,completed
3502,311,2025-06-08,3,completed
3047,144,2025-06-08,3,completed
593,151,2025-06-08,2,completed
340,284,2025-06-08,3,completed
2285,401,2025-06-08,3,cancelled
1479,342,2025-06-08,4,completed
1733,63,2025-06-08,3,cancelled
3814,134,2025-06-08,3,cancelled
2058,386,2025-06-08,4,cancelled
1915,114,2025-06-08,3,cancelled
404,233,2025-06-08,3,completed
3089,92,2025-06-09,4,cancelled
1439,270,2025-06-09,1,completed
3362,500,2025-06-09,2,completed
1913,456,2025-06-09,3,cancelled
1476,144,2025-06-09,3,completed
2909,186,2025-06-09,2,completed
3187,414,2025-06-09,1,completed
1947,133,2025-06-09,1,cancelled
960,133,2025-06-09,2,completed
2066,386,2025-06-09,2,completed
389,309,2025-06-09,3,completed
3800,118,2025-06-09,3,cancelled
3378,92,2025-06-09,2,cancelled
702,469,2025-06-10,3,completed
3443,191,2025-06-10,3,completed
500,173,2025-06-10,2,cancelled
3290,37,2025-06-10,2,completed
1432,48,2025-06-10,1,completed
637,333,2025-06-10,1,completed
565,87,2025-06-10,3,completed
1861,46,2025-06-10,3,cancelled
2552,496,2025-06-10,4,completed
538,452,2025-06-10,2,completed
969,211,2025-06-10,3,completed
3177,177,2025-06-10,3,completed
222,108,2025-06-10,4,completed
3189,15,2025-06-10,1,completed
3772,388,2025-06-10,2,completed
1049,87,2025-06-10,2,completed
1178,438,2025-06-10,1,completed
1724,190,2025-06-10,3,cancelled
1961,340,2025-06-10,3,cancelled
1965,149,2025-06-10,3,completed
993,339,2025-06-10,1,completed
2497,31,2025-06-10,2,completed
3546,309,2025-06-11,1,cancelled
722,211,2025-06-11,1,completed
2459,151,2025-06-11,3,completed
1240,390,2025-06-11,2,completed
3498,466,2025-06-11,3,completed
1842,143,2025-06-11,2,completed
1469,247,2025-06-11,2,completed
635,192,2025-06-11,2,completed
2393,138,2025-06-11,1,completed
2555,199,2025-06-11,2,completed
3254,104,2025-06-11,3,completed
941,112,2025-06-12,2,completed
2391,74,2025-06-12,1,completed
908,419,2025-06-12,4,completed
365,380,2025-06-12,4,completed
2354,365,2025-06-12,4,completed
3355,426,2025-06-12,4,completed
789,113,2025-06-12,2,completed
2761,99,2025-06-12,3,cancelled
3164,267,2025-06-12,3,completed
3308,25,2025-06-13,4,cancelled
3103,284,2025-06-13,1,completed
1225,180,2025-06-13,1,completed
1633,433,2025-06-13,1,completed
2721,191,2025-06-13,3,completed
3202,257,2025-06-13,2,cancelled
704,94,2025-06-13,1,cancelled
1887,23,2025-06-13,4,completed
847,91,2025-06-13,2,completed
627,158,2025-06-13,2,completed
3024,249,2025-06-13,1,completed
233,208,2025-06-13,3,cancelled
1868,422,2025-06-13,1,completed
2998,412,2025-06-13,1,completed
2178,79,2025-06-13,1,completed
3403,338,2025-06-14,4,completed
3079,382,2025-06-14,2,cancelled
3972,339,2025-06-14,1,completed
1920,16,2025-06-14,4,cancelled
451,365,2025-06-14,2,completed
682,386,2025-06-14,3,completed
1006,405,2025-06-14,3,completed
3947,196,2025-06-14,2,cancelled
2186,437,2025-06-14,2,completed
2078,208,2025-06-14,1,completed
429,39,2025-06-14,2,completed
1266,445,2025-06-14,4,cancelled
3341,270,2025-06-15,2,cancelled
3086,198,2025-06-15,1,cancelled
3136,336,2025-06-15,4,completed
1373,305,2025-06-15,4,completed
3065,118,2025-06-15,3,cancelled
2455,354,2025-06-15,2,completed
1796,17,2025-06-15,4,completed
3906,408,2025-06-15,2,completed
8,89,2025-06-15,3,cancelled
2961,219,2025-06-15,3,cancelled
3741,303,2025-06-15,4,completed
1756,168,2025-06-15,4,completed
2764,342,2025-06-16,2,cancelled
3245,267,2025-06-16,2,completed
2641,191,2025-06-16,3,completed
518,318,2025-06-16,1,completed
3579,197,2025-06-16,3,completed
2100,252,2025-06-17,3,completed
2652,286,2025-06-17,1,completed
2722,253,2025-06-17,4,completed
2267,145,2025-06-17,2,completed
861,183,2025-06-17,4,completed
2253,349,2025-06-17,2,completed
3377,399,2025-06-17,3,completed
2771,423,2025-06-17,1,completed
1575,192,2025-06-17,1,cancelled
2247,272,2025-06-18,1,completed
3183,37,2025-06-18,3,completed
2768,415,2025-06-18,4,completed
2237,470,2025-06-18,1,completed
3368,298,2025-06-18,2,completed
2859,469,2025-06-18,4,completed
1528,375,2025-06-19,4,completed
2276,397,2025-06-19,1,completed
3060,424,2025-06-19,2,completed
3584,75,2025-06-19,3,completed
1270,175,2025-06-19,1,completed
3714,327,2025-06-19,4,completed
1243,398,2025-06-19,1,cancelled
3474,331,2025-06-19,1,cancelled
779,299,2025-06-19,1,completed
341,192,2025-06-19,3,completed
79,426,2025-06-20,1,completed
1929,254,2025-06-20,4,cancelled
215,416,2025-06-20,1,completed
3807,57,2025-06-20,4,completed
2201,164,2025-06-20,2,cancelled
45,341,2025-06-20,3,completed
2570,403,2025-06-20,1,cancelled
1736,347,2025-06-20,2,cancelled
1525,207,2025-06-20,2,completed
1500,417,2025-06-20,1,completed
3315,278,2025-06-20,1,completed
2988,387,2025-06-20,1,completed
707,295,2025-06-20,4,cancelled
1739,272,2025-06-21,4,completed
947,383,2025-06-21,3,completed
1428,91,2025-06-21,3,completed
1967,454,2025-06-21,2,completed
1482,292,2025-06-21,3,completed
3756,106,2025-06-21,2,completed
2225,223,2025-06-21,4,completed
1309,154,2025-06-21,2,completed
3181,401,2025-06-21,1,completed
852,197,2025-06-21,2,completed
2528,5,2025-06-22,4,completed
2303,464,2025-06-22,1,completed
826,276,2025-06-22,3,completed
377,497,2025-06-22,4,cancelled
3142,475,2025-06-22,2,completed
2362,475,2025-06-22,1,completed
589,314,2025-06-22,3,completed
1029,68,2025-06-22,4,completed
3046,288,2025-06-22,1,completed
2867,380,2025-06-22,4,completed
2067,370,2025-06-22,4,completed
260,465,2025-06-22,4,completed
3545,285,2025-06-22,4,completed
683,62,2025-06-22,3,completed
3405,305,2025-06-22,2,cancelled
3369,304,2025-06-22,1,completed
3655,270,2025-06-23,4,cancelled
2246,185,2025-06-23,1,cancelled
2494,132,2025-06-23,2,completed
2995,189,2025-06-23,1,completed
2428,70,2025-06-23,2,completed
2575,374,2025-06-23,1,completed
1200,415,2025-06-23,1,completed
323,334,2025-06-23,2,completed
3610,30,2025-06-23,2,completed
1422,235,2025-06-23,3,cancelled
951,2,2025-06-23,1,cancelled
363,391,2025-06-23,1,cancelled
2863,122,2025-06-23,2,completed
1584,90,2025-06-23,1,completed
3273,454,2025-06-23,2,completed
1235,149,2025-06-23,4,completed
3915,4,2025-06-23,2,completed
2050,155,2025-06-23,3,completed
2068,400,2025-06-23,2,cancelled
2754,277,2025-06-24,2,completed
2016,164,2025-06-24,1,completed
3161,426,2025-06-24,4,completed
1941,327,2025-06-24,3,completed
358,362,2025-06-24,2,cancelled
3356,177,2025-06-24,1,completed
3156,17,2025-06-24,1,completed
1283,414,2025-06-24,1,completed
3017,30,2025-06-24,2,completed
288,475,2025-06-24,4,completed
1085,217,2025-06-24,2,cancelled
109,101,2025-06-24,3,cancelled
2304,307,2025-06-24,1,completed
559,354,2025-06-24,1,completed
1850,491,2025-06-25,3,cancelled
1273,65,2025-06-25,1,completed
3552,45,2025-06-25,1,completed
3285,307,2025-06-25,3,cancelled
1818,266,2025-06-25,4,cancelled
476,232,2025-06-25,2,completed
854,121,2025-06-25,4,completed
2828,9,2025-06-25,1,cancelled
896,8,2025-06-26,1,completed
1545,493,2025-06-26,2,completed
3268,41,2025-06-26,4,cancelled
820,137,2025-06-26,4,completed
821,125,2025-06-26,3,completed
71,141,2025-06-26,2,completed
525,103,2025-06-26,4,completed
314,97,2025-06-26,3,completed
936,279,2025-06-26,2,cancelled
423,75,2025-06-26,2,completed
697,384,2025-06-26,4,cancelled
3629,463,2025-06-26,3,completed
220,30,2025-06-26,1,cancelled
1157,227,2025-06-26,3,completed
2128,72,2025-06-26,3,completed
2000,121,2025-06-26,1,completed
2478,495,2025-06-27,3,cancelled
147,477,2025-06-27,1,completed
3796,46,2025-06-27,1,completed
1128,144,2025-06-27,3,cancelled
3686,51,2025-06-27,3,completed
1881,363,2025-06-27,3,completed
2233,245,2025-06-27,3,cancelled
3616,295,2025-06-27,4,cancelled
350,173,2025-06-27,4,completed
391,468,2025-06-27,1,completed
3747,457,2025-06-28,2,cancelled
3313,329,2025-06-28,4,completed
3865,413,2025-06-28,3,completed
2656,203,2025-06-28,2,completed
2129,464,2025-06-28,3,completed
2918,62,2025-06-28,4,completed
3914,169,2025-06-28,1,cancelled
1979,264,2025-06-28,4,completed
1601,436,2025-06-28,3,completed
268,310,2025-06-28,4,completed
3797,292,2025-06-28,3,completed
1355,125,2025-06-29,3,cancelled
2581,270,2025-06-29,2,cancelled
1867,52,2025-06-29,4,cancelled
1312,262,2025-06-29,1,completed
1323,211,2025-06-29,4,completed
2063,67,2025-06-29,2,completed
348,161,2025-06-29,3,completed
3342,418,2025-06-29,2,cancelled
126,43,2025-06-29,1,completed
2469,384,2025-06-29,4,completed
470,438,2025-06-30,4,completed
2655,242,2025-06-30,3,completed
2848,125,2025-06-30,3,cancelled
1718,368,2025-06-30,1,cancelled
1774,245,2025-06-30,3,completed
2756,106,2025-06-30,2,cancelled
2710,185,2025-06-30,1,completed
2140,465,2025-06-30,3,cancelled
567,145,2025-07-01,3,completed
1694,365,2025-07-01,4,completed
356,84,2025-07-01,1,completed
2295,15,2025-07-01,1,cancelled
774,369,2025-07-01,1,cancelled
1630,356,2025-07-01,2,completed
874,466,2025-07-01,2,completed
2944,447,2025-07-01,3,completed
740,238,2025-07-01,3,completed
1638,123,2025-07-01,3,completed
1313,470,2025-07-02,3,completed
2207,154,2025-07-02,1,completed
293,463,2025-07-02,3,cancelled
603,383,2025-07-02,4,completed
3396,299,2025-07-02,1,cancelled
2901,189,2025-07-02,2,completed
1988,307,2025-07-02,4,completed
973,172,2025-07-02,1,completed
966,339,2025-07-02,4,completed
3562,192,2025-07-02,2,completed
3175,156,2025-07-02,2,completed
703,382,2025-07-03,3,cancelled
3349,405,2025-07-03,1,completed
2277,176,2025-07-03,4,completed
2533,89,2025-07-03,3,completed
3284,460,2025-07-03,3,completed
3282,327,2025-07-03,1,completed
2829,18,2025-07-03,3,completed
884,307,2025-07-03,2,completed
1073,465,2025-07-03,3,completed
2830,480,2025-07-03,2,completed
3900,225,2025-07-03,3,completed
450,492,2025-07-03,2,completed
2034,158,2025-07-03,4,completed
3908,362,2025-07-04,3,completed
3198,7,2025-07-04,3,completed
3556,103,2025-07-04,1,completed
3009,451,2025-07-04,3,completed
3794,475,2025-07-04,2,completed
2934,168,2025-07-04,1,completed
3482,208,2025-07-04,1,completed
4000,137,2025-07-04,3,cancelled
418,136,2025-07-04,2,completed
810,355,2025-07-04,2,completed
578,434,2025-07-04,1,completed
1571,115,2025-07-04,2,completed
1367,164,2025-07-04,3,completed
1039,497,2025-07-04,1,completed
1463,125,2025-07-04,4,completed
1001,105,2025-07-04,3,completed
31,161,2025-07-04,4,completed
2301,300,2025-07-05,4,cancelled
3879,253,2025-07-05,2,completed
510,488,2025-07-05,3,completed
2313,50,2025-07-05,3,cancelled
120,105,2025-07-05,3,completed
3386,347,2025-07-05,2,completed
2565,346,2025-07-05,1,completed
3288,158,2025-07-05,3,completed
2248,128,2025-07-05,4,completed
2030,253,2025-07-05,2,completed
1452,314,2025-07-05,4,completed
2292,64,2025-07-06,4,cancelled
1264,101,2025-07-06,2,completed
1248,480,2025-07-06,4,cancelled
1541,29,2025-07-06,1,completed
877,315,2025-07-06,2,completed
2531,148,2025-07-06,1,completed
1822,11,2025-07-06,2,completed
1626,389,2025-07-06,2,completed
1582,6,2025-07-06,4,cancelled
2506,153,2025-07-06,4,completed
2600,466,2025-07-06,3,completed
586,422,2025-07-06,2,completed
3000,452,2025-07-06,2,completed
2028,465,2025-07-06,2,cancelled
2438,284,2025-07-06,1,completed
263,377,2025-07-06,3,completed
2287,10,2025-07-06,2,completed
3978,94,2025-07-06,2,cancelled
2049,383,2025-07-06,2,cancelled
880,434,2025-07-07,1,cancelled
3715,341,2025-07-07,4,completed
2535,135,2025-07-07,1,completed
1204,111,2025-07-07,1,cancelled
229,14,2025-07-07,4,cancelled
3892,224,2025-07-07,4,completed
3575,297,2025-07-07,4,completed
1959,477,2025-07-07,2,completed
1294,495,2025-07-07,2,completed
1445,488,2025-07-07,3,completed
2605,376,2025-07-07,3,completed
1546,277,2025-07-08,3,completed
574,483,2025-07-08,2,cancelled
529,240,2025-07-08,2,completed
2475,15,2025-07-08,2,cancelled
2019,303,2025-07-08,1,cancelled
1457,155,2025-07-08,3,completed
1025,264,2025-07-08,4,cancelled
985,305,2025-07-08,4,completed
3382,23,2025-07-08,1,cancelled
2784,210,2025-07-08,1,completed
1843,385,2025-07-08,4,completed
3819,321,2025-07-08,4,completed
3933,465,2025-07-09,1,completed
868,185,2025-07-09,1,completed
3763,321,2025-07-09,1,completed
2349,304,2025-07-09,3,completed
781,175,2025-07-09,2,completed
226,98,2025-07-09,2,completed
2014,170,2025-07-09,1,completed
2152,408,2025-07-09,2,completed
1594,330,2025-07-09,4,cancelled
3510,60,2025-07-09,1,completed
2458,45,2025-07-09,2,completed
2382,498,2025-07-09,1,cancelled
2875,120,2025-07-09,3,cancelled
3473,232,2025-07-09,4,completed
2546,180,2025-07-09,2,completed
1980,82,2025-07-09,3,completed
3547,323,2025-07-10,4,completed
1706,367,2025-07-10,3,completed
1851,369,2025-07-10,2,cancelled
2522,424,2025-07-10,3,completed
881,312,2025-07-10,2,cancelled
1523,288,2025-07-10,1,completed
1999,380,2025-07-10,2,completed
3505,9,2025-07-10,2,completed
802,146,2025-07-10,2,completed
3675,263,2025-07-10,4,cancelled
537,262,2025-07-10,2,completed
440,188,2025-07-10,2,cancelled
1548,11,2025-07-10,4,completed
434,94,2025-07-11,3,completed
1330,124,2025-07-11,1,completed
3158,197,2025-07-11,3,completed
463,111,2025-07-11,2,completed
566,485,2025-07-11,2,completed
2851,444,2025-07-11,1,completed
3253,89,2025-07-11,2,completed
3828,116,2025-07-11,1,cancelled
2082,225,2025-07-11,3,completed
2742,480,2025-07-11,2,completed
169,233,2025-07-11,2,cancelled
517,443,2025-07-12,1,completed
612,196,2025-07-12,3,completed
563,495,2025-07-12,2,completed
801,198,2025-07-12,3,cancelled
1577,226,2025-07-12,3,completed
2249,333,2025-07-12,1,completed
1683,241,2025-07-12,1,completed
503,257,2025-07-12,2,completed
1335,477,2025-07-12,4,cancelled
2085,486,2025-07-12,4,completed
2670,313,2025-07-12,3,completed
3639,329,2025-07-12,4,completed
1622,323,2025-07-13,4,completed
2268,294,2025-07-13,2,cancelled
1568,78,2025-07-13,4,completed
1461,77,2025-07-13,3,completed
3264,363,2025-07-13,2,completed
3503,446,2025-07-13,2,completed
747,374,2025-07-13,4,completed
3650,142,2025-07-13,2,cancelled
2044,218,2025-07-13,1,completed
385,461,2025-07-13,4,completed
3621,258,2025-07-13,3,cancelled
2740,305,2025-07-14,4,completed
1837,490,2025-07-14,3,cancelled
316,52,2025-07-14,3,completed
3784,445,2025-07-14,4,completed
3027,272,2025-07-14,3,cancelled
2358,3,2025-07-14,2,completed
1079,128,2025-07-15,4,completed
1614,177,2025-07-15,4,completed
2714,72,2025-07-15,4,cancelled
2594,119,2025-07-15,2,cancelled
875,183,2025-07-15,3,completed
2098,164,2025-07-15,2,completed
3805,297,2025-07-15,4,completed
1040,365,2025-07-15,3,completed
161,4,2025-07-16,4,completed
3293,253,2025-07-16,1,completed
203,5,2025-07-16,2,completed
2177,236,2025-07-16,4,cancelled
3869,304,2025-07-16,1,completed
587,181,2025-07-16,3,completed
1934,178,2025-07-16,2,cancelled
2238,185,2025-07-16,4,completed
1770,58,2025-07-16,1,cancelled
1169,330,2025-07-16,3,completed
2541,425,2025-07-16,2,completed
1406,265,2025-07-16,3,completed
2449,4,2025-07-16,2,completed
2064,18,2025-07-16,3,completed
845,170,2025-07-17,1,completed
3398,218,2025-07-17,1,cancelled
585,310,2025-07-17,3,completed
1930,338,2025-07-17,1,completed
14,251,2025-07-17,2,completed
1067,138,2025-07-17,1,cancelled
2484,26,2025-07-17,3,cancelled
25,53,2025-07-17,3,cancelled
97,228,2025-07-17,1,completed
2931,301,2025-07-17,3,completed
3272,399,2025-07-18,1,completed
1743,336,2025-07-18,2,cancelled
1353,493,2025-07-18,3,completed
3204,404,2025-07-18,2,completed
844,121,2025-07-18,3,completed
1412,36,2025-07-18,1,completed
1221,209,2025-07-18,1,cancelled
2613,54,2025-07-18,2,completed
2803,200,2025-07-18,1,completed
1596,363,2025-07-18,4,completed
798,78,2025-07-18,1,completed
1148,369,2025-07-18,4,completed
2551,99,2025-07-19,1,completed
1559,6,2025-07-19,4,cancelled
386,290,2025-07-19,2,completed
729,360,2025-07-19,1,completed
1828,211,2025-07-19,1,completed
1866,227,2025-07-19,4,cancelled
347,185,2025-07-19,2,cancelled
1578,402,2025-07-19,2,completed
3041,357,2025-07-19,3,completed
1787,105,2025-07-20,1,completed
1792,261,2025-07-20,1,completed
534,353,2025-07-20,1,completed
3299,409,2025-07-20,2,completed
409,469,2025-07-20,2,cancelled
3876,76,2025-07-20,1,cancelled
3874,309,2025-07-20,4,completed
3871,433,2025-07-20,1,completed
1409,500,2025-07-20,2,completed
2996,431,2025-07-20,4,completed
2003,413,2025-07-20,3,cancelled
2573,264,2025-07-20,3,completed
3063,89,2025-07-20,3,completed
2991,68,2025-07-21,3,cancelled
2146,361,2025-07-21,1,completed
3321,238,2025-07-21,2,completed
1589,341,2025-07-21,3,cancelled
3479,4,2025-07-21,1,completed
264,54,2025-07-21,1,completed
3400,462,2025-07-21,4,cancelled
2820,316,2025-07-21,1,completed
710,260,2025-07-21,3,completed
864,220,2025-07-21,1,completed
2412,494,2025-07-21,1,completed
2404,34,2025-07-21,2,completed
3249,431,2025-07-21,4,cancelled
706,54,2025-07-21,4,completed
2374,261,2025-07-22,3,completed
2112,283,2025-07-22,4,cancelled
2297,41,2025-07-22,2,completed
146,438,2025-07-22,1,completed
154,111,2025-07-22,2,completed
3952,24,2025-07-22,2,completed
1491,361,2025-07-22,3,completed
3651,373,2025-07-22,4,completed
2658,292,2025-07-22,3,completed
3512,109,2025-07-22,3,completed
311,328,2025-07-22,4,completed
3735,482,2025-07-22,4,cancelled
3847,223,2025-07-22,2,completed
2898,328,2025-07-22,3,completed
528,497,2025-07-23,1,completed
1407,322,2025-07-23,1,completed
2231,202,2025-07-23,1,completed
3881,116,2025-07-23,2,cancelled
2115,242,2025-07-23,3,completed
3866,325,2025-07-23,2,cancelled
2997,280,2025-07-23,4,cancelled
624,307,2025-07-23,2,completed
2461,445,2025-07-23,4,completed
3359,377,2025-07-23,4,completed
2218,20,2025-07-23,2,cancelled
2812,76,2025-07-23,4,cancelled
252,133,2025-07-23,3,cancelled
1612,23,2025-07-24,1,completed
1012,374,2025-07-24,3,completed
664,309,2025-07-24,3,completed
2649,169,2025-07-24,4,cancelled
2017,164,2025-07-24,4,completed
107,164,2025-07-24,4,completed
2275,456,2025-07-24,4,completed
2189,386,2025-07-24,4,completed
1966,404,2025-07-24,4,completed
474,261,2025-07-24,3,completed
531,331,2025-07-25,1,completed
1217,376,2025-07-25,2,cancelled
2891,162,2025-07-25,4,completed
632,488,2025-07-25,1,completed
477,217,2025-07-25,3,completed
1350,455,2025-07-25,4,completed
244,161,2025-07-25,2,completed
720,239,2025-07-25,4,cancelled
728,114,2025-07-25,2,cancelled
435,466,2025-07-25,3,cancelled
3837,151,2025-07-25,2,cancelled
1494,467,2025-07-25,4,completed
622,466,2025-07-25,2,cancelled
35,89,2025-07-25,1,completed
1386,372,2025-07-25,3,completed
3962,477,2025-07-25,2,completed
278,264,2025-07-26,2,completed
772,253,2025-07-26,2,completed
473,471,2025-07-26,3,cancelled
3361,169,2025-07-26,2,completed
1203,228,2025-07-26,2,completed
1771,177,2025-07-26,1,completed
157,474,2025-07-26,3,completed
897,291,2025-07-26,3,completed
2211,430,2025-07-26,3,completed
3759,377,2025-07-26,3,cancelled
3190,431,2025-07-26,3,completed
1790,208,2025-07-26,1,completed
1427,295,2025-07-26,2,completed
2632,479,2025-07-27,2,cancelled
309,236,2025-07-27,2,cancelled
1033,327,2025-07-27,3,completed
2663,311,2025-07-27,1,completed
3296,338,2025-07-27,2,cancelled
2446,364,2025-07-27,4,completed
2190,462,2025-07-27,1,completed
159,126,2025-07-27,1,cancelled
953,336,2025-07-27,3,completed
2615,28,2025-07-27,1,completed
1382,112,2025-07-27,3,completed
3051,415,2025-07-28,1,cancelled
3572,325,2025-07-28,4,completed
3687,372,2025-07-28,2,completed
764,481,2025-07-28,3,completed
1116,221,2025-07-28,3,cancelled
3607,61,2025-07-28,2,completed
33,149,2025-07-28,3,completed
751,229,2025-07-28,2,completed
3701,128,2025-07-29,3,completed
1226,375,2025-07-29,3,completed
3078,53,2025-07-29,4,completed
991,421,2025-07-29,4,cancelled
1916,94,2025-07-29,2,completed
1703,464,2025-07-29,2,completed
1166,177,2025-07-29,1,completed
1945,28,2025-07-29,1,completed
3515,73,2025-07-29,4,completed
2630,349,2025-07-30,3,cancelled
1100,434,2025-07-30,4,completed
3977,220,2025-07-30,1,completed
2900,498,2025-07-30,4,cancelled
139,494,2025-07-30,2,completed
1187,241,2025-07-30,4,completed
1709,485,2025-07-31,1,completed
346,278,2025-07-31,4,cancelled
3380,83,2025-07-31,4,cancelled
3090,246,2025-07-31,2,completed
2281,496,2025-07-31,1,completed
1259,62,2025-07-31,1,completed
1228,129,2025-07-31,4,completed
155,237,2025-07-31,2,completed
1533,264,2025-07-31,2,cancelled
419,337,2025-07-31,1,completed
2337,42,2025-07-31,2,completed
3661,466,2025-07-31,4,completed
2540,36,2025-08-01,1,completed
2993,150,2025-08-01,2,cancelled
1726,426,2025-08-01,4,cancelled
3710,253,2025-08-01,3,completed
2439,327,2025-08-01,3,completed
3924,57,2025-08-01,4,completed
1509,460,2025-08-01,1,completed
3697,80,2025-08-01,3,completed
2070,302,2025-08-01,2,completed
3255,388,2025-08-01,1,cancelled
1624,306,2025-08-02,1,completed
1888,46,2025-08-02,2,cancelled
2676,51,2025-08-02,3,cancelled
2467,236,2025-08-02,2,completed
486,310,2025-08-02,1,cancelled
3508,125,2025-08-02,2,cancelled
3328,176,2025-08-02,1,completed
493,466,2025-08-03,1,cancelled
742,31,2025-08-03,2,cancelled
2782,232,2025-08-03,4,completed
2496,210,2025-08-03,1,cancelled
1199,468,2025-08-03,4,completed
3241,495,2025-08-03,2,completed
1030,492,2025-08-03,1,completed
3597,439,2025-08-03,1,completed
2319,376,2025-08-03,2,cancelled
456,185,2025-08-04,3,completed
3196,496,2025-08-04,4,completed
1977,245,2025-08-04,1,completed
3453,443,2025-08-04,3,completed
2356,22,2025-08-04,3,completed
1994,133,2025-08-04,2,completed
927,375,2025-08-04,4,cancelled
2789,352,2025-08-04,1,completed
2348,154,2025-08-04,4,completed
1954,20,2025-08-04,1,completed
1963,172,2025-08-04,3,completed
2510,183,2025-08-04,2,completed
2919,69,2025-08-04,1,completed
188,193,2025-08-04,4,completed
2401,422,2025-08-04,4,cancelled
3422,111,2025-08-05,2,completed
3818,302,2025-08-05,3,completed
2693,450,2025-08-05,2,completed
2610,451,2025-08-05,1,completed
836,374,2025-08-05,3,cancelled
1155,169,2025-08-05,3,completed
1672,486,2025-08-05,3,completed
3376,366,2025-08-06,4,cancelled
304,191,2025-08-06,4,cancelled
1133,155,2025-08-06,4,completed
639,436,2025-08-06,4,completed
1723,329,2025-08-06,1,completed
2572,124,2025-08-06,3,cancelled
3654,163,2025-08-06,3,completed
488,21,2025-08-06,4,cancelled
3524,47,2025-08-06,3,cancelled
